segment_id,study_area,failure_mode,district,centroid_lat,centroid_lon,seg_length_m,canal_type,label,canal_type_encoded,pre_NDVI,pre_LSWI,pre_NDWI,base_NDVI,base_LSWI,base_NDWI,NDVI_anomaly,LSWI_anomaly,NDWI_anomaly,S1_VV,S1_VH,S1_ratio,S1_flood_proxy,S1_SMI,slope,aspect,TWI,smap_sm_mean,smap_sm_max,smap_sm_anom,era5_sm_l1,era5_sm_l2,era5_sm_l3,sm_days_above_fc,sm_l2_anom,clay_pct,encroachment_pct,rain_1d,rain_3d,rain_7d,rain_30d,rain_1d_anom,rain_30d_anom,gauge_level_m,gauge_level_anom,gauge_discharge,Q_ratio,apwrims_sm_5cm,apwrims_sm_30cm,apwrims_sm_100cm,apwrims_sm_150cm,OT_risk,SP_risk,SL_risk,V_score_physical,cv_group,V_score_ml,V_score_final,alert_tier
Rayalacheruvu_Tirupati_0037,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.45315317159927,79.880000015267,200.0,piping_saturation,1,3,0.6393713934680162,0.3046601649995413,-0.5249404037853537,0.6352863008062778,0.2790560921655325,-0.5273710069049969,0.0040850926617383,0.0256040728340087,0.0024306031196432,-7.98550124210473,-14.378730033944928,6.393228791840207,0.0,1.0,14.36132103248601,119.7061046226322,1.5054174805491212,0.3973130060672176,0.4631938491486277,0.0438217425506876,0.3204118399443449,0.2962781546557391,0.2210335898929172,19.36800000000001,-0.0275307901876943,26.301583244280334,0.0,0.23,2.01,8.73,439.25362980999137,0.23,162.3452865789888,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.05800270510188196,0.776146719475849,0.5527360327283473,0.43303644203938674,Rayalacheruvu,0.9711311,0.7020837641944371,AMBER
Rayalacheruvu_Tirupati_0038,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.451345020997904,79.88000001664574,200.0,piping_saturation,1,3,0.6429260296878558,0.292683796211474,-0.5483078389386634,0.5957921815505227,0.2513964241769827,-0.5041504254825225,0.0471338481373331,0.0412873720344912,-0.0441574134561408,-9.192868330908658,-15.792287569510233,6.599419238601583,0.0,0.8807131669091343,13.864662022956928,248.38977729814573,1.4674900888326956,0.3973258570000365,0.463242244662237,0.043824401166704,0.320303395251969,0.2961504725017411,0.2208804055114942,19.35390946502058,-0.0276166709198709,26.28806507049713,0.0,0.23,2.01,8.73,438.8535327339157,0.23,162.18038370266777,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.051918501114855,0.758171503613689,0.5153287869556841,0.4149596234496542,Rayalacheruvu,0.9711311,0.6930453548995708,AMBER
Rayalacheruvu_Tirupati_0039,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.449536870142172,79.88000001691596,200.0,piping_saturation,1,3,0.6831814231417017,0.3258594914206288,-0.5608821803112458,0.6873035195435694,0.3023466107469958,-0.5715661260972703,-0.0041220964018676,0.0235128806736329,0.0106839457860244,-8.01956139821776,-14.666137606407853,6.646576208190094,0.0,0.998043860178224,13.11588088112643,216.2626208114605,1.5385900936488657,0.3973500017655815,0.4632824638919993,0.0437964841158036,0.3200354337798649,0.295789310589231,0.2204516294650444,19.317269076305216,-0.0278616831732809,26.28631703433597,0.0,0.23,2.01,8.73,438.5032817472044,0.23,162.08609295315222,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.059080557821269836,0.7842058879794942,0.5356913785968015,0.43202712857053127,Rayalacheruvu,0.9711311,0.7015791074600093,AMBER
Rayalacheruvu_Tirupati_0040,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.447728719032112,79.88000001607772,200.0,piping_saturation,1,3,0.6743260398973966,0.342150853965959,-0.5452142983624576,0.6721979466042733,0.3116966839894156,-0.5506590778583793,0.0021280932931232,0.0304541699765434,0.0054447794959217,-9.102256645396832,-15.1926827695211,6.0904261241242645,0.0,0.8897743354603168,11.497006869479884,276.4320902845927,1.7376119550239308,0.3973822913393287,0.4633330941641229,0.0437508121812681,0.3196795091083153,0.2953498965561992,0.2199206178419727,19.272727272727277,-0.0280810370659551,26.29228736591512,0.0,0.23,2.01,8.73,437.8951890886761,0.23,161.92419545739887,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.05839634418064215,0.777432100656994,0.5321876162648727,0.42850667696842293,Rayalacheruvu,0.97014755,0.6993271135372358,AMBER
Rayalacheruvu_Tirupati_0041,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.445920567667756,79.88000001413101,200.0,piping_saturation,1,3,0.7216906231124463,0.3382227627343008,-0.588850971675686,0.6060791513058957,0.2957321473638861,-0.4974653729610191,0.1156114718065505,0.0424906153704147,-0.0913855987146668,-9.661409595964429,-15.762337664949191,6.100928068984773,0.0,0.8338590404035573,13.23600686779495,248.64096149129264,1.4763597717016337,0.39743498027102,0.4633962851978031,0.0436986269125458,0.3194898440746763,0.2951144666033737,0.2196360842023896,19.249011857707508,-0.0281966689948436,26.301589794761863,0.0020739826744715,0.23,2.01,8.73,437.47128350546745,0.23,161.89227976964378,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.04575069372209872,0.7713054925505515,0.47161622997944463,0.40616125737639364,Rayalacheruvu,0.97014755,0.688154403741221,AMBER
Rayalacheruvu_Tirupati_0042,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.444112416049135,79.88000001107586,200.0,piping_saturation,1,3,0.6482165634987402,0.2594562345461887,-0.5414944114240297,0.5728823124806074,0.2271174086065459,-0.4804211514272741,0.0753342510181328,0.0323388259396428,-0.0610732599967555,-8.88631791816714,-14.858177095675604,5.971859177508464,0.0,0.911368208183286,7.637870983566344,227.68108903605597,2.159806756980408,0.3974744700637692,0.4634470483620376,0.0436668683755296,0.3191933072179981,0.2947367589304766,0.2191781980993449,19.21259842519685,-0.0283522175504918,26.320511596537187,0.0062528842961385,0.23,2.01,8.73,437.4885851310914,0.23,161.9294289997618,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.049709360899603997,0.7414470278827062,0.48895425128493897,0.4016287669400235,Rayalacheruvu,0.96892816,0.6852784626116286,AMBER
Rayalacheruvu_Tirupati_0043,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.44230426417628,79.88000000691228,200.0,piping_saturation,1,3,0.3866162503223905,0.0858036997118589,-0.3992080869159845,0.287973316359938,0.0468327077832107,-0.2831828405642717,0.0986429339624525,0.0389709919286481,-0.1160252463517128,-9.15326765128319,-16.407649781468642,7.254382130185453,0.0017444015612393,0.8846732348716809,3.2852796859666347,231.6754170755644,2.9278743053012564,0.3974906169697824,0.4634934355548075,0.0436719078525062,0.3190520853988411,0.2945674612240055,0.2189749124829854,19.194331983805668,-0.0284599868195545,26.346954614891853,0.0067531547826018,0.23,2.01,8.73,437.396833726752,0.23,161.90596638343214,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.042995173252936565,0.6577320825941,0.5163957924404238,0.37650324631921556,Rayalacheruvu,0.96626496,0.67138410473462,AMBER
Rayalacheruvu_Tirupati_0044,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440700094091314,79.88000000229049,154.87502930430492,piping_saturation,1,3,0.2180049133568361,-0.0087807687702103,-0.2817159327341945,0.1794274645797066,0.0184610135504269,-0.1953280775688987,0.0385774487771295,-0.0272417823206372,-0.0863878551652958,-9.775617320526912,-17.13693338059931,7.361316060072403,0.011269509111518,0.8224382679473088,2.631385249521566,235.8821335688699,3.1751357940767995,0.3975117718925988,0.4635298474076613,0.0436748965974255,0.3188403068092461,0.2943288772285321,0.218684172779299,19.16872427983539,-0.0285746298663373,26.36536779471004,0.0100048602041481,0.23,2.01,8.73,437.1967851887141,0.23,161.82351494527154,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.04939012208011808,0.5784687956282952,0.5738616698964941,0.36568554477607407,Rayalacheruvu,0.9654049,0.6655452362533172,AMBER
control_Krishna_001,control_Krishna,none,Krishna Right Flood Bank,15.7942237391231,80.84481558580396,200.0,control,0,0,0.3881813687036692,0.2010671233024227,-0.3731170714956106,0.3297909241141208,0.2054310099847585,-0.2757430524213533,0.0583904445895483,-0.0043638866823357,-0.0973740190742573,-10.162843284037637,-17.527653045971586,7.364809761933949,0.0766543007505823,0.7837156715962363,1.2448553678897298,96.59202096680252,4.228091835597787,,,0.0,0.1753568749293286,0.2229222457435782,0.2362264701630301,6.0,-0.0390238890307274,37.81316909192775,0.5436021249992115,0.0,0.11,13.2,125.03970966697672,-0.89,-15.16866258992816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06486983888650609,0.42292986370687213,0.849057899119575,0.3862378626319014,Budameru,0.016342703,0.2012902829424661,GREEN
control_Krishna_024,control_Krishna,none,Krishna Right Flood Bank,15.831280341896717,80.8608955620597,200.0,control,0,0,0.2017671130616525,0.1326557208868636,-0.1490913261458669,0.1560359638101738,0.1449048017709271,-0.1048927745759062,0.0457311492514787,-0.0122490808840635,-0.0441985515699607,-11.898597985746736,-20.29839726491051,8.399799279163767,0.2900150959672201,0.6101402014253263,2.248726284632927,111.22004949294,4.185761021405812,,,0.0,0.2035836345528798,0.2362153435576687,0.2409311819623018,9.03112840466926,-0.0442258020045615,41.49099468018389,0.4750966831799404,0.0,0.11,13.2,127.78365481816428,-0.89,-12.386132125546652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12836107471137848,0.3862288251421881,0.8519987893699565,0.3995242160268063,Budameru,0.016342703,0.20793345963991855,GREEN
control_Krishna_047,control_Krishna,none,Krishna Right Flood Bank,15.867784014263448,80.88087778687363,200.0,control,0,0,0.3255445334998577,0.1421493660508518,-0.2826834057201738,0.2879093318772179,0.1822965530105895,-0.2393489178903992,0.0376352016226398,-0.0401471869597376,-0.0433344878297746,-11.545053834022609,-19.2944537843226,7.749399950299988,0.237977140392495,0.6454946165977391,2.068814908279142,160.53688246141897,3.572890764965376,0.4790248498320579,0.5204015523195267,0.030158095061779,0.2581144189252212,0.262840602611407,0.2518145477110221,14.633466135458166,-0.0549781939586443,41.8000040441009,0.3715707263885642,0.0,0.0,0.0,130.85755179523886,0.0,-10.366835661130011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10672522079789709,0.49905558583736526,0.7212166827540227,0.39766371405074236,Budameru,0.072803155,0.235233434319244,GREEN
control_Krishna_070,control_Krishna,none,Krishna Right Flood Bank,15.90768519632995,80.889885477194,200.0,control,0,0,0.4940531519018944,0.1994197182103244,-0.4588316032542857,0.4537913644446308,0.1992052694849564,-0.3984483931760078,0.0402617874572635,0.000214448725368,-0.0603832100782779,-8.735019059065651,-16.027429248529174,7.292410189463525,0.0109946966757211,0.9264980940934348,1.621137895911141,154.95013823543678,3.9052785875345095,0.4914122223854065,0.531987536521185,0.0296084880828857,0.2789876438373349,0.2734884794980597,0.2566823196905058,16.69879518072289,-0.0601929273594253,40.77001947004702,0.7331341239637038,0.0,0.0,10.14,143.64941837865314,0.0,-4.592856826710431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503466951115538,0.6114382081627793,0.8581696915350323,0.44868447378535237,Budameru,0.072803155,0.260743814186549,GREEN
control_Krishna_093,control_Krishna,none,Krishna Right Flood Bank,15.945933273977534,80.88586570273601,200.0,control,0,0,0.5208311615890528,0.2119724324513471,-0.4891178141409865,0.4361291137097138,0.2262881830652982,-0.3744030585552572,0.0847020478793389,-0.014315750613951,-0.1147147555857293,-8.843795196496718,-16.281978062277094,7.438182865780375,0.0,0.9156204803503284,1.678306416412047,142.24021533537027,3.719713411228679,0.4888999903878422,0.5260094197083873,0.0302207958190999,0.2736656921956768,0.2703042301801429,0.2545564979242784,16.12350597609562,-0.0617202011927927,38.10032650271535,0.6632378630679743,0.0,0.0,10.14,152.89299617893994,0.0,-0.4205007264390588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040337307638541514,0.6016741532853225,0.7891186727793981,0.42400054490012895,Budameru,0.072803155,0.2484018497439373,GREEN
control_Krishna_116,control_Krishna,none,Krishna Right Flood Bank,15.987002565348872,80.88521114788661,200.0,control,0,0,0.4783226338876026,0.1178731975834691,-0.4490909273056525,0.3443783046164649,0.158559692248886,-0.3032636077904872,0.1339443292711376,-0.0406864946654169,-0.1458273195151652,-9.817233000939368,-16.596883022336986,6.779650021397622,0.0,0.8182766999060632,2.1296143584768368,192.1029347562455,3.442527447548567,0.4884500878397376,0.5191528360592201,0.0314472600584849,0.2713685544764028,0.2690931098433293,0.2538710636588192,15.886178861788617,-0.0623801128132053,34.58236620732172,0.3672870984191741,0.0,0.0,10.14,145.27078266237473,0.0,-11.687218927416636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03627413432876599,0.5297399335557775,0.6536929405453036,0.3633418656123544,Budameru,0.07647724,0.21990955132905965,GREEN
control_Krishna_139,control_Krishna,none,Krishna Right Flood Bank,16.025213482894518,80.87066504127984,200.0,control,0,0,0.4414454774634682,0.1804619445399138,-0.432645432550462,0.4062084707917907,0.1655837666972401,-0.3511640418352865,0.0352370066716775,0.0148781778426737,-0.0814813907151754,-9.93170634745399,-17.002861356984905,7.071155009530914,0.0,0.806829365254601,1.7960440199738208,146.3540505163136,3.637626753791962,0.4839229523392853,0.5094477953012114,0.0327721351403686,0.2692278914944243,0.266644649737185,0.2512347600625871,15.587548638132295,-0.0628794422130598,34.56846884117929,0.5608826401661372,0.0,0.0,9.77,137.55924633116229,0.0,-23.08596898231187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04445833758233392,0.5706192187889397,0.7752106959420245,0.4113027355945686,Budameru,0.072803155,0.24205294509115713,GREEN
control_Krishna_162,control_Krishna,none,Krishna Right Flood Bank,16.063089482028495,80.86613543005878,200.0,control,0,0,0.664955434938573,0.2791853283864149,-0.599199576665439,0.6176476151182662,0.2742742930437123,-0.5324733601132987,0.0473078198203068,0.0049110353427025,-0.0667262165521402,-9.256150067187647,-15.23944109356251,5.983291026374853,0.0054922569945508,0.8743849932812351,1.84011825142968,188.9618590675584,3.636141176450654,0.4828919689802941,0.5036572279980374,0.0333446440960579,0.2739892525018238,0.2700391516008011,0.2535600170004563,16.335937499999996,-0.0611862680299686,34.16691199663549,0.346250197454939,0.0,0.0,9.77,131.89081898406334,0.0,-29.21198198477253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04784090866534958,0.6303641134075914,0.7162057596873758,0.4188152430806408,Budameru,0.07647724,0.24764624006320285,GREEN
control_Krishna_185,control_Krishna,none,Krishna Right Flood Bank,16.085123102042317,80.83323323372049,200.0,control,0,0,0.6252440974601812,0.2379687305738941,-0.5620830073608145,0.611201671930299,0.2566535606847797,-0.5308397893452202,0.0140424255298822,-0.0186848301108855,-0.0312432180155942,-8.73746481923214,-15.633333533257138,6.895868714025001,0.0,0.926253518076786,1.7838204643497646,151.44050215694827,3.758010763202197,0.4781722589764612,0.4979425480682288,0.0337442328084836,0.2745654929449649,0.2672133678214146,0.2489326715550787,15.984375,-0.0618928254790646,33.81159397655467,0.3361959118018983,0.0,0.0,9.77,126.2425249419199,0.0,-34.82235199839897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05101923699608187,0.6012275698281675,0.7490034929004533,0.4180882174634047,Budameru,0.072803155,0.24544568602557518,GREEN
control_Krishna_208,control_Krishna,none,Krishna Right Flood Bank,16.117866359167277,80.81644451524971,200.0,control,0,0,0.4723476953596905,0.1681935276719271,-0.452964125199875,0.4998177661149717,0.163922665785167,-0.4600455248407779,-0.0274700707552812,0.00427086188676,0.0070813996409028,-7.624960495978799,-15.891162184270048,8.266201688291247,0.0,1.0,2.20911865884975,139.67256165511893,3.435609954602399,0.4768274139234985,0.4947113615735142,0.0332074518077039,0.2823444784856769,0.2708419885096179,0.2505766147080931,16.374501992031874,-0.061638242920751,34.67678962802897,0.5394897337349478,0.0,0.0,9.77,119.20885955796032,0.0,-41.80879163160789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05602427495831496,0.5926121753495868,0.7737339572836379,0.4232574606765908,Budameru,0.072803155,0.24803030763216824,GREEN
control_Krishna_231,control_Krishna,none,Krishna Right Flood Bank,16.157635806587106,80.8181500759557,200.0,control,0,0,0.4357930819608221,0.1608545952991734,-0.4333622614656726,0.4649894953871553,0.2046589378301294,-0.4323984628394684,-0.0291964134263332,-0.0438043425309559,-0.0009637986262042,-7.666503878307799,-15.723790201310877,8.057286323003073,0.0,1.0,2.2360693865684667,131.61905223374356,3.416200651709241,0.4776168437179737,0.4928738259606892,0.0320050018493104,0.2874419677778672,0.2751890519440499,0.253171955301462,17.203125000000004,-0.0599705661580862,33.221654662080994,0.6618386149532701,0.0,0.0,11.77,115.57738453242482,0.0,-43.6152414315774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056157990315125174,0.5806558512603281,0.8025861034345884,0.426339269925812,Budameru,0.072803155,0.24957121225677883,GREEN
control_Krishna_254,control_Krishna,none,Krishna Right Flood Bank,16.19179634020383,80.79925246199453,200.0,control,0,0,0.3893522205515757,0.1379547309964264,-0.4104828649444468,0.4065345906175859,0.1397835827287965,-0.3923685195978911,-0.0171823700660101,-0.0018288517323701,-0.0181143453465557,-9.220770452671138,-16.702398746333042,7.481628293661906,0.0,0.8779229547328862,1.6536207314119638,119.7812545410511,3.895545171423111,0.4770064867104988,0.4917249450372237,0.0307230455699537,0.2894240059636556,0.2773092235100514,0.2544218988428016,18.06299212598425,-0.0601148619298286,32.77912131698916,0.6386061351784676,0.0,0.0,11.77,111.44116892516612,0.0,-45.20342746384975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053918199218504555,0.5725882799577066,0.8605407173265736,0.4371083570042425,Budameru,0.077473834,0.25729109558061625,GREEN
control_Krishna_277,control_Krishna,none,Krishna Right Flood Bank,16.229390104502883,80.78671715399464,200.0,control,0,0,0.5499991790788202,0.2546294220447214,-0.5133874464889933,0.5958878091618339,0.2375335328730535,-0.5462910478010765,-0.0458886300830136,0.0170958891716679,0.0329036013120832,-7.76336547267976,-14.470185472421742,6.706819999741988,0.0,1.0,1.8688072061601049,140.1803961450918,3.5712658901939625,0.4771053439457827,0.4909571049728209,0.0291660672505312,0.2928485115659551,0.2819975913807075,0.2587743199889026,19.56626506024097,-0.0583548385416184,32.27697177772037,0.402032063140557,0.0,0.0,11.77,110.5352644346998,0.0,-45.54522237467389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060580933914786195,0.6654413636739536,0.7637650887483345,0.44807812303888184,Budameru,0.08399621,0.2660371647804349,GREEN
control_Krishna_300,control_Krishna,none,Krishna Right Flood Bank,16.267747188081213,80.78106485882716,200.0,control,0,0,0.4597471948512923,0.1966795701063438,-0.435809144252293,0.4894304026464865,0.182062661778857,-0.4751394626041816,-0.0296832077951941,0.0146169083274867,0.0393303183518885,-8.161778273197669,-15.08500792988254,6.923229656684868,0.0,0.9838221726802332,2.0387968613775063,166.29264748619596,3.562494397136571,0.477078114143988,0.4904407249041635,0.0281216802747686,0.2973251415243566,0.2895255811878893,0.2658269266938903,22.25,-0.0543850648924301,31.48523905894257,0.3760563243928767,0.0,0.0,11.77,114.03762043173006,0.0,-43.65787605077461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061420236815210624,0.6560417256858018,0.7517099209814196,0.44211017896146976,Budameru,0.07999219,0.2610511844824324,GREEN
control_Krishna_323,control_Krishna,none,Krishna Right Flood Bank,16.301498970686612,80.75641254249747,200.0,control,0,0,0.266210643555773,0.2381651549726154,-0.2099287338575275,0.5529473432089129,0.2247861969849646,-0.4916249527337646,-0.2867366996531398,0.0133789579876507,0.2816962188762371,-7.891024166317096,-14.618307396085513,6.727283229768402,0.0,1.0,1.2952256440054235,148.5968913422429,4.123239533443999,0.4758054260614413,0.4899517304943379,0.0273236473977278,0.2970192963400629,0.2906304940890217,0.2671537113407012,22.40080971659919,-0.0549796955482255,30.64331153436124,0.4843572820683825,0.0,0.0,11.77,119.23468983798432,0.0,-37.788013349081226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09307222989568249,0.6780890987535086,0.980253432962776,0.519623434762695,Budameru,0.08629644,0.3029599369667662,GREEN
control_Krishna_346,control_Krishna,none,Krishna Right Flood Bank,16.328325500336124,80.72581002509787,200.0,control,0,0,0.1748527660669139,0.2503554992430922,-0.1310800569848591,0.4186995571966868,0.1350173750382673,-0.3822052660134581,-0.2438467911297728,0.1153381242048248,0.251125209028599,-8.03331266255274,-15.421242580189364,7.387929917636637,0.0054868208714362,0.996668733744726,1.7500847252481244,161.74233841684827,3.69053364274721,0.4724048500350027,0.489235556270137,0.0267535644950288,0.2980874426925421,0.2932252392991204,0.2700988398208419,22.95719844357977,-0.0560914076293936,30.79512813023819,0.8176174523437724,0.0,0.0,11.77,122.7198057676791,0.0,-32.05082771860401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09053394642332467,0.7235020321588425,0.9796140264683157,0.5343427964420037,Budameru,0.09095302,0.31264790934179804,AMBER
control_Krishna_369,control_Krishna,none,Krishna Right Flood Bank,16.36670253419018,80.71457568577286,200.0,control,0,0,0.1827211712082894,0.1704191793486047,-0.1664320776682825,0.3955527652812194,0.1403683348480405,-0.3937499522444159,-0.21283159407293,0.0300508445005641,0.2273178745761333,-9.823578833033787,-17.003174332814915,7.17959549978111,0.0064742321259571,0.8176421166966212,1.901229190863337,188.73412698412696,3.676441303067128,0.4694156115040458,0.4890756780384508,0.0246815203157672,0.30470320082339,0.3044796843194858,0.2827414648250183,27.027131782945737,-0.0536103662069171,30.942869037668853,0.5956859648715387,0.0,0.0,11.77,123.51188764649082,0.0,-30.746905305418167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0876864984746317,0.6548678636929646,0.9099606175588429,0.491768506072101,Budameru,0.10502463,0.2983965672066495,GREEN
control_Krishna_392,control_Krishna,none,Krishna Right Flood Bank,16.395631853563557,80.68674022056528,200.0,control,0,0,0.2648437723341186,0.2161366393090703,-0.2381439653917709,0.3804893470916577,0.1427176093839476,-0.3989697695428413,-0.1156455747575391,0.0734190299251226,0.1608258041510703,-10.66636648607667,-18.08004199738978,7.413675511313109,0.0777304598442809,0.733363351392333,2.024972172482214,169.51289744954744,3.501654980613396,0.4633444320052027,0.4883427411571925,0.0217600443040845,0.3107752717559477,0.3143917559127547,0.2980910976836795,30.571984435797667,-0.0570545606951185,32.78772088232112,0.7201091320710904,0.0,0.0,16.49,120.74678358616572,0.0,-34.637555678295215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10068300247578782,0.6992149619807375,0.8681537044443332,0.5020368637946565,Budameru,0.113272086,0.30765447479026115,GREEN
control_Krishna_415,control_Krishna,none,Krishna Right Flood Bank,16.426381721537325,80.66024043742439,200.0,control,0,0,0.3880600819667522,0.1629184029139288,-0.3716310983934899,0.4899905904512371,0.1606402192273902,-0.459551889243787,-0.1019305084844849,0.0022781836865386,0.087920790850297,-9.219790559256856,-16.200756712793986,6.980966153537128,0.0,0.8780209440743143,1.615198451113262,124.85997095837364,3.796369292141016,0.4532743000649415,0.4868490567865243,0.0182709352219061,0.3090570623851192,0.3081844188539888,0.2898879143167269,28.11284046692607,-0.0604051146008738,33.827431791032346,0.829222758433232,0.0,0.0,16.49,115.2742127141376,0.0,-41.7039678254383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705611025764027,0.6423532408132803,0.9307370525696044,0.48573233845761027,Budameru,0.10502463,0.2953784833994041,GREEN
control_Krishna_438,control_Krishna,none,Krishna Right Flood Bank,16.463301406333088,80.64242040932336,200.0,control,0,0,0.4042908098314928,0.1529049969136768,-0.4172674209453527,0.4292240561212601,0.1498723838132624,-0.3990723471113434,-0.0249332462897672,0.0030326131004143,-0.0181950738340093,-10.078155453365422,-17.830247003560338,7.752091550194914,0.0,0.7921844546634578,1.2897309330236162,152.4133759194735,4.003133437711632,0.4411633002485465,0.4849769379831536,0.0121824179387121,0.3033158319249241,0.2947745109769597,0.2702669902084248,23.052631578947366,-0.0615121153576632,34.03069135439503,0.9006237971353689,0.0,0.0,16.49,112.63495880084186,0.0,-44.38463836828639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056702805648289584,0.5786709580031929,0.9407286757704749,0.4603981265030521,Budameru,0.05392199,0.2571600582998106,GREEN
control_Godavari_001,control_Godavari,none,Goutami Left Bank,16.729298011924474,82.21252804844023,200.0,control,0,0,0.406328228194009,0.1398984721192223,-0.4066863030455275,0.1927193242040175,0.1907840210321335,-0.2183513316016985,0.2136089039899914,-0.0508855489129111,-0.188334971443829,-8.105400167264316,-16.826468980046094,8.721068812781782,0.0054735124924873,0.9894599832735684,2.1336908730733906,156.1681403101898,3.6258351334793377,0.4779203554977737,0.5843101020762539,-0.0429700940542253,0.2622500265417739,0.265229807575882,0.2700845767507691,19.69767441860465,-0.0287217706051787,37.52228935884523,0.7435981510598763,0.0,0.0,25.08,96.87134949782302,-1.6,-67.14666316810656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04102080520338532,0.5812922186513264,0.7421558800675392,0.4053995686262032,Budameru,0.01584325,0.21062140924181444,GREEN
control_Godavari_016,control_Godavari,none,Goutami Left Bank,16.73055446684783,82.18497045281553,200.0,control,0,0,0.3409039752550381,0.2155271553382906,-0.3951465630635868,0.3222768920917151,0.2439990545671622,-0.3361195333082869,0.018627083163323,-0.0284718992288716,-0.0590270297552999,-8.408316527344326,-15.421893221663169,7.013576694318855,0.0083499688754373,0.9591683472655674,3.968413426708523,145.94397488529336,2.830570248743956,0.4934425461991006,0.583481563450388,-0.0444318564810507,0.283318485900398,0.2848308329893884,0.2842961356707226,25.84108527131783,-0.0279985539677961,36.9610747394743,0.3360596088051437,0.0,0.0,25.08,101.55471902014688,-1.6,-64.08110070919088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058670235861028604,0.6809023358179267,0.6349704671904961,0.4205265286783098,Budameru,0.01584325,0.21818488926786775,GREEN
control_Godavari_031,control_Godavari,none,Goutami Left Bank,16.72681700847165,82.157715709299,200.0,control,0,0,0.5381348739900391,0.349580764924175,-0.5253900293315977,0.5755281630721666,0.3535507260194735,-0.5474863121242738,-0.0373932890821274,-0.0039699610952984,0.022096282792676,-7.5964049379234,-15.053278115667377,7.456873177743975,0.0003006033538745,1.0,2.480367061096353,156.5672542864042,3.4278898752939946,0.5082271786016338,0.5814638341915059,-0.0433983590066737,0.3051447117666759,0.3058130947711595,0.3031610975613752,33.992063492063494,-0.0260220228286678,35.95147816598299,0.2168403454355539,0.0,0.0,25.08,104.98787976035794,-1.6,-61.88151322768124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06713129491741272,0.829645805974381,0.7017243025270375,0.49265962568975774,Budameru,0.01631035,0.2544849873982732,AMBER
control_Godavari_046,control_Godavari,none,Goutami Left Bank,16.72182262064891,82.13135009210684,200.0,control,0,0,0.2594437968410501,0.268125255091991,-0.2716437065020475,0.2159156873575307,0.3842303656375941,-0.2611014963683969,0.0435281094835194,-0.116105110545603,-0.0105422101336505,-12.91772686182862,-19.91384462782376,6.9961177659951375,0.2208770687101551,0.508227313817138,3.316905831763058,143.6024544619993,3.2697413202883974,0.5159178043565442,0.5795022381890205,-0.0433450565222771,0.3318449698990443,0.3317418742594959,0.3267173605498059,44.45736434108528,-0.0234786466413569,34.79140989262366,0.4494209527176179,0.0,0.0,25.08,104.62611463187824,-1.6,-61.93635024889214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12132793908356189,0.7547597105094969,0.7128639654927744,0.49091306568494225,Budameru,0.042808212,0.2668606390124102,AMBER
