segment_id,study_area,failure_mode,district,centroid_lat,centroid_lon,label,pre_NDVI,pre_LSWI,pre_NDWI,pre_slope,pre_aspect,pre_TWI,pre_rain_3d_mm,pre_rain_30d_mm,base_NDVI,base_LSWI,base_NDWI,base_slope,base_aspect,base_TWI,base_rain_3d_mm,base_rain_30d_mm
Budameru_Krishna_0053,Budameru_Krishna,overtopping,Krishna,16.58895829804557,80.52388563502913,1,0.29463548670664846,0.2027105236818972,-0.2479691938924823,2.1400599497195896,164.63126087797332,3.4594383746301025,51.59760713566541,110.58784451731896,0.2558968210572388,0.17865535590921358,-0.23902888922496568,2.1400599497195896,164.63126087797332,3.4594383746301025,0.8323914053107728,22.013596151015946
Budameru_Krishna_0054,Budameru_Krishna,overtopping,Krishna,16.58837019861329,80.52312722468832,1,0.27180142997503737,0.1807618278886074,-0.23415770969608574,1.9724424676078134,160.10679752465674,3.527765244376802,51.59760713566541,110.58784451731896,0.24259072408806104,0.14787131540144668,-0.23468861971359828,1.9724424676078134,160.10679752465674,3.527765244376802,0.8323914053107728,22.013596151015946
Budameru_Krishna_0055,Budameru_Krishna,overtopping,Krishna,16.587159998826184,80.52214959083162,1,0.2629300084934449,0.1891898966814232,-0.2296703213485881,2.6453499613302403,166.53924980665124,3.2181733127886543,,,0.2600722063283499,0.1832373639039795,-0.25061709732898796,2.6453499613302403,166.53924980665124,3.2181733127886543,,
Budameru_Krishna_0056,Budameru_Krishna,overtopping,Krishna,16.58550523492243,80.52187718558541,1,0.392582761747361,0.23719177530242647,-0.34386757689281683,2.827316224445411,158.698322942342,3.1537138848345445,,,0.3946279290239235,0.22361421588244054,-0.36102057197797016,2.827316224445411,158.698322942342,3.1537138848345445,,
Budameru_Krishna_0057,Budameru_Krishna,overtopping,Krishna,16.583728408103912,80.5221391450493,1,0.4558462076405169,0.257061740294592,-0.3963436490772404,2.5720156650389203,173.04917081661267,3.367357654329099,,,0.47422128575196704,0.2144753092294338,-0.4347480252714857,2.5720156650389203,173.04917081661267,3.367357654329099,,
Budameru_Krishna_0058,Budameru_Krishna,overtopping,Krishna,16.581978559077633,80.52225215062936,1,0.44279815784257665,0.2590517869597252,-0.3721773496825232,2.3471805783924946,183.41933455846788,3.32726935522426,,,0.4769435225063784,0.24873469567356654,-0.4272535552037126,2.3471805783924946,183.41933455846788,3.32726935522426,,
Budameru_Krishna_0059,Budameru_Krishna,overtopping,Krishna,16.580354619795422,80.52274743625102,1,0.43861105617280505,0.2656537186369102,-0.3730194305016044,2.471091559508846,182.60069612298176,3.2841752842682155,,,0.5066701075501142,0.25347842808549736,-0.4486245299586771,2.471091559508846,182.60069612298176,3.2841752842682155,,
Budameru_Krishna_0060,Budameru_Krishna,overtopping,Krishna,16.578729018864447,80.52349372741318,1,0.44428903118040414,0.27618024376874506,-0.3802607871312138,3.1141669486200394,164.66358934699596,3.0463927103709167,51.59760713566541,110.58784451731896,0.5255367038224077,0.2696703384608038,-0.46139596612133954,3.1141669486200394,164.66358934699596,3.0463927103709167,0.8323914053107728,22.013596151015946
Budameru_Krishna_0061,Budameru_Krishna,overtopping,Krishna,16.577289841973002,80.52314023410518,1,0.352914845679416,0.23681643828324153,-0.3176445173424261,3.942609872842431,175.31421940724263,2.871071617817905,,,0.38869063275529586,0.23727581106611148,-0.36388270718646704,3.942609872842431,175.31421940724263,2.871071617817905,,
Budameru_Krishna_0062,Budameru_Krishna,overtopping,Krishna,16.576687666286876,80.52165671936191,1,0.2005887852421353,0.2010724607238635,-0.1781614922438354,4.120769677045058,154.8118835815123,3.221648141744571,,,0.17855202695633468,0.20527390833914522,-0.17369230627835583,4.120769677045058,154.8118835815123,3.221648141744571,,
Annamayya_Kadapa_0001,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.610248102215962,78.7315335672007,1,0.5041303182762328,0.29028627739153534,-0.4179316982360517,1.895504905071014,157.37424959734494,3.5540250828806186,,,0.6483683294079851,0.2821679637151411,-0.5627061929498393,1.895504905071014,157.37424959734494,3.5540250828806186,,
