segment_id,study_area,failure_mode,district,centroid_lat,centroid_lon,seg_length_m,canal_type,label,canal_type_encoded,pre_NDVI,pre_LSWI,pre_NDWI,base_NDVI,base_LSWI,base_NDWI,NDVI_anomaly,LSWI_anomaly,NDWI_anomaly,S1_VV,S1_VH,S1_ratio,S1_flood_proxy,S1_SMI,slope,aspect,TWI,smap_sm_mean,smap_sm_max,smap_sm_anom,era5_sm_l1,era5_sm_l2,era5_sm_l3,sm_days_above_fc,sm_l2_anom,clay_pct,encroachment_pct,rain_1d,rain_3d,rain_7d,rain_30d,rain_1d_anom,rain_30d_anom
Budameru_Krishna_0001,Budameru_Krishna,overtopping,Krishna,16.63826099466185,80.59491643106483,200.0,overtopping,1,1,0.3030276115101435,0.21090927900666395,-0.26340205543050155,0.3649681037785625,0.21075518707493457,-0.38416814413457895,-0.06194049226841897,0.00015409193172938318,0.1207660887040774,-9.832368506428896,-17.23337182372133,7.401003317292437,0.09613608539702313,0.8167631493571104,2.150210236334637,175.0399207384853,3.4899696024822386,0.40355453709930295,0.48057482273002156,0.015418424749721993,0.42912153550737053,0.4284401545429596,0.4171088503933519,61.0,0.06088980599128602,32.025527482701484,0.8006547331184709,96.73,117.15,117.28,236.73480192763543,96.73,129.91991773725078
Budameru_Krishna_0002,Budameru_Krishna,overtopping,Krishna,16.63775177042372,80.59311702657261,200.0,overtopping,1,1,0.3091383005201659,0.22088043940333296,-0.27362249729026045,0.3419690299548515,0.16896034151315387,-0.38335941841153853,-0.032830729434685624,0.051920097890179095,0.10973692112127809,-10.766575226402736,-18.276416743857606,7.509841517454874,0.1549450077332875,0.7233424773597263,1.5802445271347798,132.2601362779684,3.8688751638068446,0.4035422823645852,0.48060823809016834,0.015528565753590018,0.4291029388277843,0.42841366952429444,0.4170589889072474,61.0,0.060852123212724096,32.071983748454336,0.7421757237274378,96.73,117.15,117.28,236.99173535962188,96.73,130.1814974463755
Budameru_Krishna_0003,Budameru_Krishna,overtopping,Krishna,16.63724362646031,80.59131730620408,200.0,overtopping,1,1,0.349574742208329,0.23633931395746496,-0.3126700203380062,0.33521672047847445,0.15398382577646602,-0.3918952748978982,0.014358021729854564,0.08235548818099894,0.07922525455989199,-11.530764994092294,-18.861472389993246,7.330707395900957,0.22867451249892626,0.6469235005907705,1.6292645211172316,172.7216584517251,3.8766657020374087,0.4034973408175495,0.4806244975854581,0.015706473783541453,0.4290794406977644,0.4283802039580741,0.4169959856341076,61.0,0.06080450853903724,32.11219604307784,0.7044408445416944,96.73,117.15,117.28,237.36344343601388,96.73,130.55881764105257
Budameru_Krishna_0004,Budameru_Krishna,overtopping,Krishna,16.63674664577756,80.5895142724678,200.0,overtopping,1,1,0.2602467956951311,0.1840748697037879,-0.242195293093157,0.2802419267336883,0.12061560048007047,-0.344923342508636,-0.019995131038557212,0.06345926922371742,0.102728049415479,-11.539154290629925,-19.394306212146816,7.8551519215168915,0.22362769521518772,0.6460845709370074,1.6241542625169145,158.7261260390489,3.8621207675836113,0.40346510306180244,0.4806465912296112,0.01587668560355543,0.4290332739226154,0.4283144541614042,0.4168722031057858,61.0,0.06071095999147075,32.1312509898035,0.7084403870068808,96.73,117.15,117.28,237.7419409706656,96.73,130.911051629391
Budameru_Krishna_0005,Budameru_Krishna,overtopping,Krishna,16.636259732602312,80.58770825081515,200.0,overtopping,1,1,0.29813832412859853,0.20496636375913596,-0.2579593178031124,0.2880825894778608,0.17674261304482672,-0.3293263791815453,0.010055734650737724,0.028223750714309243,0.0713670613784329,-11.297089695103626,-18.719973156235525,7.422883461131881,0.1992654796933056,0.6702910304896375,1.987483690136761,146.01928188276227,3.5761002734938865,0.40338722427925444,0.48066177763134615,0.01611411449420891,0.42898638011163726,0.42824766893486543,0.41674647124630926,61.0,0.06061593823843053,32.12769106607176,0.6487428858548088,96.73,117.15,117.28,238.07694515834567,96.73,131.2509074414941
Budameru_Krishna_0006,Budameru_Krishna,overtopping,Krishna,16.635936794279363,80.58588344197284,200.0,overtopping,1,1,0.2761548947964152,0.18968616541789912,-0.21985151234095582,0.31055515706803793,0.19324205399901243,-0.3048679580816927,-0.03440026227162274,-0.0035558885811133034,0.08501644574073688,-12.692511206448726,-19.45662356727166,6.76411236082292,0.30859265940768416,0.5307488793551274,2.326502996327083,161.81393775372126,3.3419246950407344,0.4033076357540241,0.4806676145495061,0.016391528965333746,0.4289432000182703,0.42818617271058085,0.4166306966202307,61.0,0.06052844165663057,32.08333891667021,0.6180245816101729,96.73,117.15,117.28,238.46157806943262,96.73,131.6411858812658
Budameru_Krishna_0007,Budameru_Krishna,overtopping,Krishna,16.635904825068085,80.58402528396925,200.0,overtopping,1,1,0.2709603937432775,0.15678240193981885,-0.23476848397542147,0.2061909625714979,0.2630549090506702,-0.20679992561856553,0.0647694311717796,-0.10627250711085134,-0.027968558356855938,-11.618898386727492,-18.46950318607488,6.85060479934738,0.23445890793487126,0.6381101613272507,2.136078090267711,170.93234754034992,3.3792273572735385,0.40319373411105136,0.4806698124618162,0.01675020160084023,0.42894320001827035,0.42818617271058085,0.4166306966202307,61.0,0.06052844165663057,32.004208661992394,0.6057706383589322,96.73,117.15,117.28,238.71055070870568,96.73,131.94980804352184
Budameru_Krishna_0008,Budameru_Krishna,overtopping,Krishna,16.635999833917936,80.58215256830108,200.0,overtopping,1,1,0.2070723552418429,0.14450127818194672,-0.17294662511602232,0.12243457586388751,0.29489905935697586,-0.13472705523343276,0.08463777937795539,-0.15039778117502914,-0.038219569882589566,-12.968850307082873,-19.72838959754444,6.759539290461545,0.34370971899974234,0.5031149692917127,1.4027448895761856,154.4324167592906,3.9466850057950147,0.4030898268257237,0.48066937098577706,0.01710919711277087,0.42895770761577723,0.42820683414043315,0.41666959444433654,61.0,0.06055783865633596,31.898837636639197,0.6246053993257366,96.73,117.15,117.28,238.9812514351157,96.73,132.25473110517254
Budameru_Krishna_0009,Budameru_Krishna,overtopping,Krishna,16.636034164782373,80.58028561170966,200.0,overtopping,1,1,0.2080194452306804,0.14350086385001234,-0.18715115646872277,0.2378277682675841,0.17182530691662365,-0.2713194893472786,-0.0298083230369037,-0.028324443066611305,0.08416833287855585,-11.985398741204815,-18.879494945181534,6.8940962039767175,0.22045874318113484,0.6014601258795185,2.1246315179046067,176.00608901560918,3.465012966754485,0.40298021495198966,0.4806668572127818,0.017491643102123144,0.4289532098304829,0.4282004284846859,0.4166575349657661,61.0,0.06054872471497463,31.78975918592594,0.6663951446844982,96.73,117.15,117.28,239.35459515098484,96.73,132.64809743466787
Budameru_Krishna_0010,Budameru_Krishna,overtopping,Krishna,16.635661160222778,80.5784948499598,200.0,overtopping,1,1,0.27163721647459027,0.15269535370408396,-0.24122385743811478,0.2934979558051261,0.17893704572323813,-0.31392061354815537,-0.02186073933053584,-0.02624169201915416,0.07269675611004059,-11.000988313287282,-17.84641108243855,6.845422769151276,0.1546145913895334,0.6999011686712718,3.0395360077332056,169.1477525374577,3.0922934842825023,0.4029092051518651,0.4806789166222399,0.01775551970618272,0.4289094589733687,0.42813811939010193,0.4165402300058167,61.0,0.060460071584566066,31.701627228800255,0.7256658973495519,96.73,117.15,117.28,239.72731837865453,96.73,133.01999743181665
Budameru_Krishna_0011,Budameru_Krishna,overtopping,Krishna,16.63494148334994,80.57677453228044,200.0,overtopping,1,1,0.2555782960653422,0.1599527487379019,-0.2226185228406567,0.24573223134755148,0.1395139435639157,-0.279304244896548,0.009846064717790731,0.02043880517398622,0.056685722055891286,-11.50402505588072,-18.1238127812019,6.619787725321187,0.20481642999849628,0.6495974944119279,2.0710004833252773,186.1850652489125,3.600221688003821,0.40287310258002346,0.48069964648727626,0.01795366420786021,0.42884529576080355,0.4280467394276457,0.4163681953629177,61.0,0.06033005653969237,31.636518517844845,0.7673136591196561,96.73,117.15,117.28,240.18519513547426,96.73,133.43651242641272
Budameru_Krishna_0012,Budameru_Krishna,overtopping,Krishna,16.63420475036161,80.57506231109166,200.0,overtopping,1,1,0.2779863205524147,0.20291115448671845,-0.2338939123779099,0.3155756267582155,0.1703242548215498,-0.35042160571107084,-0.03758930620580081,0.032586899665168645,0.11652769333316093,-11.196155962522713,-17.82143506999259,6.6252791074698685,0.21409854375187942,0.6803844037477287,1.7663831432437664,155.37927701527167,3.7125904135552057,0.4028399476351646,0.4807187603213466,0.018128552402441267,0.4288218890088757,0.42801340400027404,0.41630543709305595,61.0,0.06028262702703863,31.567809352888744,0.7940333538505542,96.73,117.15,117.28,240.53305885602504,96.73,133.73289448254764
Budameru_Krishna_0013,Budameru_Krishna,overtopping,Krishna,16.633435993441914,80.57336528647122,200.0,overtopping,1,1,0.2534558634537427,0.1956497739931208,-0.2012739541394606,0.3714531159338504,0.2279173906700184,-0.3890346387478706,-0.11799725248010767,-0.03226761667689759,0.18776068460841,-12.403071155398399,-19.041847858227115,6.638776702828734,0.24356137901406943,0.5596928844601601,1.4687862388867412,136.09460765365287,3.9428216557206426,0.40278833133813274,0.48073273438673747,0.018318094420604947,0.42879087024444806,0.42796922769713225,0.41622226946712004,61.0,0.060219773159725154,31.493940183946787,0.8455059518345409,96.73,117.15,117.28,240.98139608754428,96.73,134.1494104624613
Budameru_Krishna_0014,Budameru_Krishna,overtopping,Krishna,16.63265225494351,80.57167537546711,200.0,overtopping,1,1,0.2861279662493541,0.21232064354114935,-0.20749894222180476,0.33014001749657906,0.22176710105977754,-0.3341963766694305,-0.04401205124722496,-0.009446457518628187,0.1266974344476257,-12.430935741033458,-19.47549286719098,7.044557126157517,0.2949984961113737,0.5569064258966542,1.6784281502247573,147.97646092126254,3.788755273332288,0.40272797615343825,0.4807571733487401,0.018508454343834968,0.4287417678813311,0.4278992970948641,0.41609061602947867,61.0,0.060120276178685206,31.424977339351916,0.8586430260024438,96.73,117.15,117.28,241.32086049765348,96.73,134.49463203009844
Budameru_Krishna_0015,Budameru_Krishna,overtopping,Krishna,16.631868502950383,80.56998547845443,200.0,overtopping,1,1,0.3175696325150687,0.21830722280545564,-0.24968755921806063,0.307409536740118,0.15873644925390354,-0.3416440977257969,0.010160095774950695,0.0595707735515521,0.09195653850773627,-11.059825314220365,-17.84973558285545,6.789910268635069,0.18606349615500273,0.6940174685779634,1.8356700831560615,142.03321407851476,3.573366189415705,0.40269261999078293,0.4807787046882777,0.018598682547019685,0.42860556617057605,0.4277451406043603,0.41586413801911515,61.0,0.0601221356598029,31.36548868145894,0.8445665948870424,96.73,117.15,117.28,241.71241137408538,96.73,134.89222229126412
Budameru_Krishna_0016,Budameru_Krishna,overtopping,Krishna,16.631084737464604,80.56829559543368,200.0,overtopping,1,1,0.29113146732894035,0.2195810193615159,-0.23449519563134094,0.24911402427977528,0.1442133927774449,-0.29652033827343255,0.042017443049165076,0.07536762658407098,0.06202514264209161,-11.281195711621995,-18.064795040719265,6.78359932909727,0.19427798182872616,0.6718804288378004,1.7185113581440299,144.32885451909132,3.664119132991098,0.4026478612364934,0.480801194833723,0.018744549249500586,0.42835261470587693,0.42746406769608075,0.4154617237904356,61.0,0.060162039680139945,31.299351529317594,0.8345197741204845,96.73,117.15,117.28,242.09413385399256,96.73,135.27268400947835
Budameru_Krishna_0017,Budameru_Krishna,overtopping,Krishna,16.630300958488238,80.56660572640533,200.0,overtopping,1,1,0.2936995832956324,0.22416429185405623,-0.23282243142263762,0.22877196597659144,0.12885149763497672,-0.27731675437362013,0.06492761731904095,0.09531279421907951,0.04449432295098252,-11.832075173676964,-18.30972183793821,6.477646664261221,0.243052274386839,0.6167924826323036,1.8509085636961138,121.14812487918033,3.627699747278312,0.402550391162314,0.4808141028735697,0.018903835154161164,0.4281038099086449,0.4271898264178376,0.4150736533549421,61.0,0.06021680773307003,31.219800041228634,0.8246404785084296,96.73,117.15,117.28,242.45630461510183,96.73,135.60284026022555
Budameru_Krishna_0018,Budameru_Krishna,overtopping,Krishna,16.629517166023337,80.56491587136988,200.0,overtopping,1,1,0.2384528313355804,0.203326432457474,-0.1973715888055521,0.1806668971664783,0.10287874947669425,-0.23386712210439028,0.057785934169102104,0.10044768298077976,0.03649553329883817,-11.70051492004063,-18.513232587625357,6.81271766758473,0.23613795473091964,0.6299485079959369,1.6901769312578556,142.52673305617327,3.7171929184970374,0.4025165429521425,0.4808458195013159,0.018988255667043652,0.42774637496753687,0.4267989978021913,0.4145271160523087,61.0,0.0603174578104792,31.13637534900219,0.7865017188107714,96.73,117.15,117.28,242.78815298104152,96.73,135.93959548630482
Budameru_Krishna_0019,Budameru_Krishna,overtopping,Krishna,16.628746550929716,80.56321965811858,200.0,overtopping,1,1,0.23660282353086814,0.22876999196175024,-0.19495844214103475,0.20778796454963872,0.1063119599715111,-0.2590518424427591,0.02881485898122943,0.12245803199023914,0.06409340030172433,-11.297357956346982,-18.675666598854672,7.378308642507694,0.1969280343716434,0.6702642043653018,2.441614306428226,170.34499758337358,3.435832383771079,0.4024447350784391,0.4808596061117338,0.01899522615730842,0.427390040964306,0.42641050881127934,0.4139862186992446,61.0,0.06042572337719493,31.038480427823032,0.7360707609546949,96.73,117.15,117.28,243.16987546094865,96.73,136.320057204519
Budameru_Krishna_0020,Budameru_Krishna,overtopping,Krishna,16.627996497837152,80.56151351889794,200.0,overtopping,1,1,0.27381168954277174,0.2583574185501489,-0.2181308392965164,0.2657511474108037,0.15041545141095367,-0.29885734979449413,0.008060542131968051,0.10794196713919521,0.08072651049797774,-10.52676046029939,-18.007793207564927,7.481032747265538,0.18169516281467482,0.7473239539700611,2.676547388781431,147.80140232108312,3.2558943857267058,0.40234044976396666,0.48086144089843635,0.019113340072179907,0.4269238059721621,0.42590748102619164,0.41329688763892725,61.0,0.06060421903048585,30.932933354757182,0.7281120062307284,96.73,117.15,117.28,243.5765094915987,96.73,136.75634354467127
Budameru_Krishna_0021,Budameru_Krishna,overtopping,Krishna,16.627253815746702,80.5598038256801,200.0,overtopping,1,1,0.30383183574007167,0.24029015356416897,-0.237763520323856,0.24845755844347386,0.14386684229922078,-0.293087022276011,0.0553742772965978,0.09642331126494819,0.05532350195215502,-11.133430128288278,-17.724543958658753,6.591113830370486,0.24580129719513763,0.6866569871711722,2.827442827442828,130.73161533626651,3.184176968279973,0.4022254650154067,0.4808671424665982,0.019278040737563062,0.4264592430694036,0.42540513687699927,0.4126061259469631,61.0,0.06077425666087688,30.817052985151573,0.7378639791624693,96.73,117.15,117.28,243.86110617312633,96.73,137.04571477874015
Budameru_Krishna_0022,Budameru_Krishna,overtopping,Krishna,16.62651111984296,80.55809414590647,200.0,overtopping,1,1,0.24804551987901888,0.17168064599893795,-0.18831261579679032,0.18436718459840842,0.11320723984075641,-0.22746181112327576,0.06367833528061045,0.05847340615818154,0.03914919532648545,-10.367207523798681,-17.631937878584058,7.2647303547853745,0.18727717881534303,0.7632792476201319,2.3623398598017884,145.80966884215619,3.452362319701617,0.40211671270852484,0.48087415109928894,0.019410039497083198,0.42596888159467877,0.42486962842973847,0.4118586549423432,61.0,0.06091698104403709,30.693219301011382,0.753002230746225,96.73,117.15,117.28,244.1522389563436,96.73,137.3343022614626
Budameru_Krishna_0023,Budameru_Krishna,overtopping,Krishna,16.625768410127932,80.55638447957764,200.0,overtopping,1,1,0.24952093977142764,0.18150117700401522,-0.19448004326132232,0.1770780450383037,0.12184584891110664,-0.21972924462867857,0.07244289473312393,0.05965532809290858,0.025249201367356255,-10.665138375649006,-17.62981062412939,6.964672248480384,0.19742295715666264,0.7334861624350995,1.9942953831278705,162.73449359439212,3.6213041461836624,0.4020154658131874,0.4808773682094536,0.019599875793434085,0.4254088250417558,0.4242490383703737,0.4109737004728349,61.0,0.06101740218271806,30.54302969300454,0.7572759899578874,96.73,117.15,117.28,244.49593100160948,96.73,137.66139885522148
Budameru_Krishna_0024,Budameru_Krishna,overtopping,Krishna,16.62494336098033,80.55472361081476,200.0,overtopping,1,1,0.30961834348336864,0.2185656162735709,-0.24253501210257555,0.2656073415235293,0.1755134661725217,-0.2881282743465971,0.04401100195983937,0.04305215010104921,0.04559326224402155,-10.5652801501378,-17.66621743002899,7.100937279891181,0.21031038556546025,0.7434719849862199,2.098477893210921,126.48465812998307,3.590924419706362,0.4019141160220984,0.48088891685727125,0.019788199519536587,0.4248186006674932,0.4235963735118175,0.41004579282065934,61.0,0.06113267830495739,30.389775989765052,0.7433908806812142,143.64,169.95,170.31,244.81348749144405,143.64,137.96072350249594
Budameru_Krishna_0025,Budameru_Krishna,overtopping,Krishna,16.62384841903171,80.55325917767948,200.0,overtopping,1,1,0.34258859871563985,0.2583772371490379,-0.2738721621897316,0.31031172831711673,0.18705180304008379,-0.31849798419167674,0.032276870398523116,0.07132543410895409,0.04462582200194515,-10.277084565552908,-16.793535343158688,6.516450777605779,0.1855973532128816,0.7722915434447092,2.9359984531348187,166.99376419973896,3.117179458391725,0.40183921895302577,0.4809106234035192,0.019840272647809465,0.4244657471202063,0.4232181406783829,0.40953268709125995,61.0,0.061284973812257226,30.282888334429803,0.6761612055191115,143.64,169.95,170.31,245.23212000547443,143.64,138.3424648613669
Budameru_Krishna_0026,Budameru_Krishna,overtopping,Krishna,16.622497441326505,80.55202240989942,200.0,overtopping,1,1,0.3797781777588413,0.28696203379084473,-0.3117845614656971,0.2763376983669034,0.2063243814107945,-0.283683707780079,0.1034404793919379,0.08063765238005022,-0.0281008536856181,-10.24877352845027,-16.744503525026975,6.495729996576704,0.19679068568482555,0.775122647154973,2.2101701469450887,133.6221964423821,3.4955232519658335,0.4017684033322536,0.48093107518873685,0.01982115221685038,0.42401002457395937,0.4227194603267915,0.4088345337353769,61.0,0.06141063851899792,30.224520854428242,0.5931721779077818,143.64,169.95,170.31,245.71557750811493,143.64,138.76286628368553
Budameru_Krishna_0027,Budameru_Krishna,overtopping,Krishna,16.621059126168916,80.5508890620221,200.0,overtopping,1,1,0.35763227207569587,0.2756436718931558,-0.2915445015749547,0.2688888570670842,0.1610919470150103,-0.2820185449210579,0.08874341500861166,0.1145517248781455,-0.009525956653896828,-10.133567927633177,-16.748110280472893,6.6145423528397185,0.1941144882397165,0.7866432072366824,2.019339554223275,156.0815162210511,3.6153061571536806,0.40170481269365377,0.48095658652990764,0.019723514004529097,0.4236832234650104,0.4223609460871166,0.40833072175154295,61.0,0.06149441860488375,30.202133013199436,0.5410645968963108,143.64,169.95,170.31,246.0200428165736,143.64,139.02373179508612
Budameru_Krishna_0028,Budameru_Krishna,overtopping,Krishna,16.619576866231913,80.5498393283888,200.0,overtopping,1,1,0.3491575330755296,0.2629359582704586,-0.283533995587284,0.32946479174489673,0.20811973992618105,-0.32991801089059003,0.019692741330632868,0.05481621834427758,0.04638401530330605,-10.3150108575259,-17.17769233395226,6.86268147642635,0.17862513426423202,0.76849891424741,2.5575918762088974,185.61460348162478,3.1996962203939723,0.4016813774076785,0.4809993920594709,0.019558382698196763,0.4233083648623468,0.42194607473265056,0.40774015617394854,61.0,0.061565147450318936,30.192872670383732,0.4952566767456851,143.64,169.95,170.31,246.36773304713535,143.64,139.3505044801915
Budameru_Krishna_0029,Budameru_Krishna,overtopping,Krishna,16.617926283860292,80.5494614539526,200.0,overtopping,1,1,0.4099227069556174,0.2796863447221845,-0.34030975375429817,0.3944867331986235,0.24232596059175096,-0.3715440269589332,0.015435973756993904,0.03736038413043355,0.03123427320463501,-10.10925502119597,-16.682985704980016,6.5737306837840475,0.17195454643094954,0.789074497880403,2.824749746119251,165.7974756999855,3.1311094292317674,0.40169414150034094,0.48103821002408625,0.019005326533810096,0.42316488739535935,0.4217814019176079,0.40749363275688666,61.0,0.061551187010849995,30.276592325790133,0.498070910293584,143.64,169.95,170.31,246.60385207824766,143.64,139.53282590171858
Budameru_Krishna_0030,Budameru_Krishna,overtopping,Krishna,16.61613246249985,80.54969521687045,200.0,overtopping,1,1,0.38188745667635837,0.2600312525755445,-0.3308027466567436,0.29240869151997234,0.25569609233637836,-0.28483589423322286,0.08947876515638603,0.004335160239166136,-0.04596685242352072,-9.878352994057533,-16.291017954092062,6.412664960034532,0.13665356613620255,0.8121647005942467,2.0761384511263663,125.65894808082764,3.5572273194905377,0.4017303168773652,0.4810708197484534,0.01844301033450907,0.42297868423754076,0.42154494875202964,0.407094475016691,61.0,0.06137437542633478,30.44871965897998,0.5184376653403202,143.64,169.95,170.31,246.75783146207687,143.64,139.60442521010276
Budameru_Krishna_0031,Budameru_Krishna,overtopping,Krishna,16.61433864046187,80.54992897501513,200.0,overtopping,1,1,0.33691732680143366,0.2581391123556192,-0.28805914014075246,0.2888684531115751,0.25051598073989345,-0.3030600064237844,0.04804887368985855,0.007623131615725753,0.015000866283031933,-10.918485160519356,-17.268754614724738,6.350269454205381,0.22045620516345205,0.7081514839480644,2.0819640440750047,127.90421418905855,3.5775346736138847,0.4017888884633207,0.48110846408571195,0.01806721327683103,0.4228172084509342,0.42132607003428835,0.40670016297133443,61.0,0.061124570058358974,30.604061375398295,0.5286043545067115,143.64,169.95,170.31,246.9671131314187,143.64,139.70110322916744
Budameru_Krishna_0032,Budameru_Krishna,overtopping,Krishna,16.612544817746496,80.55016272838748,200.0,overtopping,1,1,0.3507674076931275,0.23913428778549672,-0.2914596513790829,0.30583971157660966,0.21166207628890013,-0.32193198096874354,0.04492769611651781,0.027472211496596594,0.03047232958966062,-11.24532713367114,-17.37359779250619,6.128270658835033,0.25612165993642066,0.675467286632886,1.96080610864102,144.1568722211482,3.548478468344947,0.4018371677901372,0.48114881400602416,0.017664646635572656,0.42136674021480464,0.41980266374081066,0.4046813715274145,60.77952755905511,0.061232025141888524,30.749303942204428,0.5685322429920089,143.64,169.95,170.31,247.24703467941254,143.64,139.8117137250875
Budameru_Krishna_0033,Budameru_Krishna,overtopping,Krishna,16.61075099435384,80.55039647698824,200.0,overtopping,1,1,0.2765888741363573,0.1964786122401608,-0.23330889229734947,0.2905468264299807,0.17654996371059803,-0.31917447690699036,-0.013957952293623399,0.019928648529562776,0.08586558460964089,-10.699405956091992,-17.767211670876417,7.067805714784429,0.18485499462943072,0.7300594043908009,2.281837968561064,152.8287787182588,3.333786543050017,0.4018881045354223,0.4811956895497239,0.017141490342836907,0.4202738321685436,0.4186546831304288,0.4031610842373632,60.62790697674419,0.06136070891691492,30.890391740054653,0.583952952136501,143.64,169.95,170.31,247.46373882387644,143.64,139.9174248369024
Budameru_Krishna_0034,Budameru_Krishna,overtopping,Krishna,16.608967651223814,80.55035814413327,200.0,overtopping,1,1,0.22771069940443722,0.1600604969204396,-0.16755283610191704,0.4731537159871137,0.22320999108723308,-0.4625259239525411,-0.24544301658267648,-0.06314949416679347,0.29497308785062404,-10.585498612564546,-17.64957434524824,7.064075732683702,0.14827541772260638,0.7414501387435454,2.058934442080835,181.8997776058789,3.4050846786815843,0.40194708839351057,0.48124971481807094,0.016540887637757795,0.41935228786858453,0.4176866560869434,0.40187950588206767,60.50579150579151,0.06148807446680021,30.99891433956163,0.5196815884626552,143.64,169.95,170.31,247.68339197558203,143.64,140.0527317437107
Budameru_Krishna_0035,Budameru_Krishna,overtopping,Krishna,16.60733784174535,80.54969800067101,200.0,overtopping,1,1,0.1829871469076428,0.14667063787846946,-0.12776355426592523,0.5429386487352461,0.2454749529045881,-0.5150747200652611,-0.35995150182760327,-0.09880431502611864,0.3873111657993359,-11.202869334200717,-18.208038223698722,7.005168889498004,0.18624734162531423,0.6797130665799284,1.6135924207269912,117.00507540603245,3.824058999759453,0.4018512692203246,0.48125424057461735,0.01626590799910116,0.41849726691766964,0.41678836257100105,0.4006915098729944,60.4108527131783,0.061666661671864575,31.037010864221795,0.46600722005611944,143.64,169.95,170.31,247.89899483238833,143.64,140.2256330022056
Budameru_Krishna_0036,Budameru_Krishna,overtopping,Krishna,16.60619232926877,80.54836700703255,200.0,overtopping,1,1,0.19543488020947675,0.18122986981295378,-0.145191190367767,0.5554210428736279,0.2593756276756476,-0.514441160990649,-0.3599861626641512,-0.07814575786269382,0.36924997062288195,-9.704738427720992,-16.138817003944993,6.434078576223996,0.0973964598728304,0.8295261572279008,1.8183663605606568,171.37994200096662,3.6754174072610017,0.4017391435990719,0.481269237287657,0.01621097642636271,0.41770032075240043,0.4159501067876534,0.39958969413767953,60.35686274509804,0.06201197363537603,30.970193439760923,0.40226856947916845,143.64,169.95,170.31,248.1827805300243,143.64,140.53162585180252
Budameru_Krishna_0037,Budameru_Krishna,overtopping,Krishna,16.605434309104712,80.54668867154622,200.0,overtopping,1,1,0.2236294415314024,0.21033876543540703,-0.17631763318073318,0.47350518465401514,0.2695565826665099,-0.4410075447825647,-0.24987574312261274,-0.059217817231102865,0.26468991160183153,-9.476427134868867,-15.357810805855788,5.881383670986926,0.14685089283795694,0.8523572865131133,1.9558133913463864,152.2289098380469,3.600540881857824,0.4015289479866624,0.48125867051287347,0.01643703684497333,0.4168408324742196,0.41504609846672735,0.39840125863194414,60.29880478087648,0.06238189574186764,30.85383207266949,0.2896602678060172,143.64,169.95,170.31,248.52542749175333,143.64,140.88809342669822
Budameru_Krishna_0038,Budameru_Krishna,overtopping,Krishna,16.60453269595913,80.54508941147901,200.0,overtopping,1,1,0.1649677644321345,0.17223827132127056,-0.11707868850664516,0.2539654636935396,0.30586923303993807,-0.2383834210140715,-0.0889976992614051,-0.1336309617186675,0.12130473250742635,-9.550776327892564,-16.007495544738674,6.456719216846112,0.13926307874100335,0.8449223672107437,2.3817786370227156,148.9285645239245,3.5428782700924457,0.4013642534398689,0.48125962318422705,0.01660879543767524,0.4159535065190127,0.41411281052407095,0.3971743312879663,60.23886639676114,0.06276379913116048,30.774334177311584,0.19710157813276907,143.64,169.95,170.31,248.87472779254512,143.64,141.2514827020774
Budameru_Krishna_0039,Budameru_Krishna,overtopping,Krishna,16.603418365065664,80.54361362980387,200.0,overtopping,1,1,0.13359098624576593,0.1714672762629801,-0.09737067415827062,0.23345578366024144,0.29776756455233294,-0.2330455074096166,-0.09986479741447551,-0.12630028828935283,0.135674833251346,-9.341019627604439,-16.101881791207862,6.760862163603421,0.09869834178194005,0.8658980372395562,3.6448214199410365,165.57092455657047,2.9239831451346574,0.40119814234376683,0.4812610365280033,0.016740494184689203,0.4149024347607555,0.4130077433768517,0.3957181617444982,60.136,0.06309309282980335,30.75276685411248,0.23982086303889188,143.64,169.95,170.31,249.16408789580163,143.64,141.54058548993453
Budameru_Krishna_0040,Budameru_Krishna,overtopping,Krishna,16.60209058252539,80.54239749557081,200.0,overtopping,1,1,0.15451263565673634,0.17693493184901707,-0.11693601787570157,0.39231950853201636,0.21625561907193913,-0.3736401618817172,-0.23780687287528002,-0.03932068722292206,0.25670414400601566,-9.20418429392818,-15.436224372661727,6.232040078733549,0.11563909774436086,0.8795815706071821,3.2097195357833663,172.70212765957444,3.0096510564385355,0.40107707375496515,0.48128208162125974,0.01664855127167786,0.41299402119836714,0.4110023973073195,0.39306754428295804,59.886274509803926,0.06342736553509715,30.769811442697648,0.3291457614243737,143.64,169.95,170.31,249.55040081998405,143.64,141.85637033830972
Budameru_Krishna_0041,Budameru_Krishna,overtopping,Krishna,16.60053015329877,80.54147614190175,200.0,overtopping,1,1,0.21166718564810572,0.18310914942506903,-0.17689240759191938,0.3296438652017129,0.18124594955999745,-0.3129055404914522,-0.11797667955360719,0.0018631998650715798,0.13601313289953282,-6.949049565611948,-13.910768658491076,6.961719092879128,0.03509977874680472,1.0,2.5038669760247485,167.0211716937355,3.3449690668654517,0.4009929636124417,0.4813207464693239,0.016423030510852477,0.4117899250678507,0.4097369196606012,0.3913961690231239,59.72373540856031,0.06364625581728073,30.8193832455333,0.456903662576198,143.64,169.95,170.31,249.97884273607121,143.64,142.23923252225288
